x0,x1,func_val
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.251809120178222656e+00,1.023595523834228516e+01,-1.534458446502685547e+01
7.575239181518554688e+00,7.765101432800292969e+00,-9.919413924217224121e-01
7.676113605499267578e+00,5.584097862243652344e+00,-5.687613964080810547e+00
8.173407554626464844e+00,6.753451824188232422e+00,-9.098174095153808594e+00
8.018065452575683594e+00,6.197464942932128906e+00,-9.102519989013671875e+00
8.175130844116210938e+00,6.708287239074707031e+00,-9.211748123168945312e+00
8.015591621398925781e+00,6.246248245239257812e+00,-9.215180397033691406e+00
8.177864074707031250e+00,6.674955844879150391e+00,-9.280790328979492188e+00
8.012463569641113281e+00,6.281728744506835938e+00,-9.283224105834960938e+00
8.180823326110839844e+00,6.649063587188720703e+00,-9.325765609741210938e+00
8.009253501892089844e+00,6.308922767639160156e+00,-9.327168464660644531e+00
8.183707237243652344e+00,6.628327846527099609e+00,-9.356320381164550781e+00
8.006191253662109375e+00,6.330439567565917969e+00,-9.356754302978515625e+00
8.186387062072753906e+00,6.611398696899414062e+00,-9.377667427062988281e+00
8.003376007080078125e+00,6.347817897796630859e+00,-9.377230644226074219e+00
8.188809394836425781e+00,6.597401142120361328e+00,-9.392879486083984375e+00
8.000846862792968750e+00,6.362051010131835938e+00,-9.391697883605957031e+00
8.190959930419921875e+00,6.585728645324707031e+00,-9.403888702392578125e+00
7.998612403869628906e+00,6.373820781707763672e+00,-9.402079582214355469e+00
8.192841529846191406e+00,6.575939178466796875e+00,-9.411951065063476562e+00
7.996664524078369141e+00,6.383619785308837891e+00,-9.409632682800292969e+00
8.194468498229980469e+00,6.567696571350097656e+00,-9.417927742004394531e+00
7.994985580444335938e+00,6.391818046569824219e+00,-9.415194511413574219e+00
8.195859909057617188e+00,6.560736656188964844e+00,-9.422411918640136719e+00
7.993554592132568359e+00,6.398702144622802734e+00,-9.419340133666992188e+00
8.197037696838378906e+00,6.554849147796630859e+00,-9.425809860229492188e+00
7.992347240447998047e+00,6.404498100280761719e+00,-9.422476768493652344e+00
8.198024749755859375e+00,6.549861431121826172e+00,-9.428421974182128906e+00
7.991339206695556641e+00,6.409388065338134766e+00,-9.424877166748046875e+00
8.198843002319335938e+00,6.545631408691406250e+00,-9.430456161499023438e+00
7.990507602691650391e+00,6.413520812988281250e+00,-9.426747322082519531e+00
8.199512481689453125e+00,6.542040824890136719e+00,-9.432065963745117188e+00
7.989830017089843750e+00,6.417018413543701172e+00,-9.428225517272949219e+00
8.200054168701171875e+00,6.538990974426269531e+00,-9.433358192443847656e+00
7.989285469055175781e+00,6.419982433319091797e+00,-9.429422378540039062e+00
8.200484275817871094e+00,6.536397933959960938e+00,-9.434411048889160156e+00
7.988857269287109375e+00,6.422497272491455078e+00,-9.430401802062988281e+00
8.200819015502929688e+00,6.534192085266113281e+00,-9.435288429260253906e+00
7.988526821136474609e+00,6.424633026123046875e+00,-9.431221961975097656e+00
8.201073646545410156e+00,6.532313823699951172e+00,-9.436029434204101562e+00
7.988279819488525391e+00,6.426448822021484375e+00,-9.431920051574707031e+00
8.201258659362792969e+00,6.530713558197021484e+00,-9.436668395996093750e+00
7.988104343414306641e+00,6.427994728088378906e+00,-9.432527542114257812e+00
8.201385498046875000e+00,6.529348373413085938e+00,-9.437223434448242188e+00
